X,Y,Z,Settlement_gravedad_mm,Settlement_carga_mm,Settlement_total_mm
0.0,1.035889988445988,-6.665157622763276,116.26831660441078,4.734168826459637,121.00248543087042
0.0,1.0912646022908095,-6.352275091399075,119.22231295678758,5.0477640176384995,124.27007697442608
0.0,0.7881707993248234,-6.443902379277965,118.3385386166314,5.01587446255121,123.3544130791826
0.0,0.8489479215098183,-6.1493272422122445,121.06759066149839,5.328884496683784,126.39647515818217
0.0,0.9106877350584097,-7.307478545294481,109.79939377590415,4.143190853537703,113.94258462944185
0.0,1.1371176407340504,-6.051922519133653,121.95743894149722,5.367657884748795,127.32509682624601
0.0,0.9196378360022399,-5.8504384757109555,123.70633969468004,5.672755177017805,129.37909487169784
0.0,1.1983508249263721,-5.726469925079625,124.79034936546502,5.736922711022217,130.52727207648724
0.0,0.7945936601127565,-7.961382433572257,102.68101454365191,3.6040376713796434,106.28505221503156
0.0,0.7406715566404614,-6.760977068250376,115.30746152012318,4.68612080553784,119.99358232566102
0.0,0.4946637467976243,-6.565211813924455,117.1767924022681,4.927212785492202,122.10400518776031
0.0,1.6284107059771065,-6.452136377927671,118.32862705785288,4.786512696319122,123.115139754172
0.0,1.875601802783287,-6.654060020424609,116.47541231929797,4.506275771323729,120.9816880906217
0.0,0.951471270000174,-5.549490902265067,126.27038368716175,6.045210333126548,132.3155940202883
0.0,0.6847018020258028,-5.671219563649537,125.22243418659428,5.960814238278402,131.1832484248727
0.0,1.7499091222539045,-7.6364665911996905,106.41625289104435,3.7178993444450725,110.13415223548942
0.0,4.717376881056145,-8.63567234474968,95.99639555250661,2.5008626214217884,98.4972581739284
0.0,5.679988553819616,-8.044125147202845,103.17801544842136,2.611118369740936,105.7891338181623
0.0,2.2977468967930603,-5.238169019375391,128.86343300312524,5.707538259039467,134.5709712621647
0.0,6.089071516102091,-11.36927835295468,60.519193443870506,1.3685917161087247,61.88778515997923
0.0,2.4443099548753215,-11.119597387082514,61.51252861659266,1.535355688931098,63.04788430552376
0.0,0.8353300732433178,-10.711266662779453,67.12366087803896,1.8192050850929604,68.94286596313192
0.0,1.3744885341747615,-6.260663397389882,120.08805545674501,5.062562316561156,125.15061777330617
0.0,0.2447871354523014,-5.733451516637071,124.69262045259437,5.94460786425914,130.6372283168535
0.0,1.790875055151051,-7.289445592629088,110.11605597752536,3.9862573272055926,114.10231330473096
0.0,0.24966677722113564,-6.3320656096413215,119.35858138629015,5.207631262110922,124.56621264840108
0.0,0.5352323502482201,-6.176487479683203,120.79695930631196,5.361193147226857,126.15815245353882
0.0,0.852130709761061,-7.63191628272392,106.33780503624439,3.86814730656306,110.20595234280745
0.0,0.5880914420320451,-7.430704382043551,108.48209845855014,4.069106847809664,112.5512053063598
0.0,0.6080183681799856,-7.069744976384287,112.22700453136993,4.400734012267435,116.62773854363736
0.0,0.29246511466556385,-7.252316738188564,110.3158915017287,4.257146583987179,114.57303808571588
0.0,4.313994981456604,-9.879475593488113,80.34269929967459,2.0221131391034106,82.364812438778
0.0,1.85644934524675,-6.982433782425099,113.24651652320878,4.225867324788453,117.47238384799724
0.0,4.037008251528188,-5.623996851543136,125.86535154200634,4.185226387058165,130.0505779290645
0.0,4.32777804404836,-6.492554787283015,118.27568188406799,3.6206864388900613,121.89636832295805
0.0,0.9663870473020918,-6.978458539936284,113.16714604082382,4.439173254600206,117.60631929542403
0.0,0.27162290360498464,-7.900044272717764,103.31977723209869,3.6896791863815253,107.00945641848021
0.0,1.4867033323486212,-5.236918057839956,128.84222927083346,6.227690698653589,135.06991996948705
0.0,0.9459268278321971,-5.267994635525037,128.5686036628621,6.4346997895624725,135.00330345242457
0.0,1.3628716052400964,-5.474541065781235,126.90771444800959,5.981989787613372,132.88970423562296
0.0,1.6589275713533396,-5.514552592143218,126.59445964824128,5.789446261662462,132.38390590990375
0.0,1.5037307925193186,-5.7445763513754535,124.65280181192941,5.59066072906711,130.24346254099652
0.0,1.759604891121362,-5.239317873250869,128.83264220796966,6.066235308950638,134.8988775169203
0.0,0.7314076509328611,-8.290994009408143,98.87475381611277,3.35446567634024,102.22921949245301
0.0,0.4087985416948805,-5.216431352781026,128.9647742810184,6.655899936828774,135.62067421784718
0.0,2.658672628144843,-6.858366874138218,114.62366833067671,4.051651201999491,118.6753195326762
0.0,0.5505136501427441,-7.7601423681508015,104.88824590812506,3.791620404729585,108.67986631285464
0.0,0.28837655611304436,-8.565398436010682,95.56735829915331,3.1746148026301597,98.74197310178347
0.0,0.6522089019073611,-8.685303757261792,94.15141530171329,3.071559222844172,97.22297452455746
0.0,0.4807973129924922,-5.868093577646702,123.52755012013392,5.744655932648101,129.27220605278202
0.0,2.1615740746036955,-6.855301060784748,114.57301415023171,4.23657976881681,118.80959391904852
0.0,2.189122483127431,-6.517969068030063,117.81109761554275,4.508373922902891,122.31947153844564
0.0,1.2412206075206935,-12.725050824860467,36.78849494371012,0.8193939251545359,37.607888868864656
0.0,2.156640385150408,-5.509416976701855,126.67111505406476,5.504683975129069,132.17579902919383
0.0,6.34559030728504,-6.039101221586057,122.08347089361389,3.12761176850303,125.21108266211692
